x,result
-10.0,0.5440211108893706
-9.9,0.4575358937753225
-9.8,0.3664791292519316
-9.700000000000001,0.2717606264109517
-9.600000000000001,0.17432678122300713
-9.500000000000002,0.07515112046195568
-9.400000000000002,-0.024775425454021248
-9.300000000000002,-0.12445442350711604
-9.200000000000003,-0.222889914100257
-9.100000000000003,-0.31909836234935246
-9.000000000000004,-0.41211848524175426
-8.900000000000004,-0.5010208564578815
-8.800000000000004,-0.5849171928917586
-8.700000000000005,-0.6629692300821789
-8.600000000000005,-0.7343970978741097
-8.500000000000005,-0.7984871126234869
-8.400000000000006,-0.8545989080882775
-8.300000000000006,-0.902171833756291
-8.200000000000006,-0.9407305566797707
-8.100000000000007,-0.9698898108450845
-8.000000000000007,-0.9893582466233807
-7.9000000000000075,-0.9989413418397717
-7.800000000000008,-0.9985433453746054
-7.700000000000008,-0.9881682338770017
-7.6000000000000085,-0.9679196720314887
-7.500000000000009,-0.937999976774742
-7.400000000000009,-0.8987080958116309
-7.30000000000001,-0.8504366206285697
-7.20000000000001,-0.7936678638491592
-7.10000000000001,-0.7289690401258833
-7.000000000000011,-0.6569865987187973
-6.900000000000011,-0.578439764388209
-6.800000000000011,-0.4941133511386185
-6.700000000000012,-0.4048499206166088
-6.600000000000012,-0.31154136351338985
-6.500000000000012,-0.2151199880878286
-6.400000000000013,-0.1165492048505062
-6.300000000000013,-0.016813900484366887
-6.2000000000000135,0.08308940281748294
-6.100000000000014,0.1821625042720818
-6.000000000000014,0.27941549819891204
-5.900000000000015,0.3738766648302228
-5.800000000000015,0.464602179413744
-5.700000000000015,0.5506855425976246
-5.600000000000016,0.6312666378723092
-5.500000000000016,0.7055403255703804
-5.400000000000016,0.7727644875559768
-5.300000000000017,0.8322674422238918
-5.200000000000017,0.8834546557201451
-5.100000000000017,0.9258146823277257
-5.000000000000018,0.9589242746631333
-4.900000000000018,0.982452612624329
-4.8000000000000185,0.996164608835839
-4.700000000000019,0.9999232575641012
-4.600000000000019,0.9936910036334666
-4.5000000000000195,0.9775301176651012
-4.40000000000002,0.9516020738895221
-4.30000000000002,0.9161659367494632
-4.200000000000021,0.8715757724135982
-4.100000000000021,0.8182771110644227
-4.000000000000021,0.7568024953079423
-3.9000000000000212,0.6877661591839894
-3.800000000000021,0.6118578909427359
-3.700000000000021,0.5298361409085117
-3.600000000000021,0.4425204432948724
-3.500000000000021,0.3507832276896418
-3.400000000000021,0.2555411020268596
-3.3000000000000207,0.15774569414330183
-3.2000000000000206,0.05837414342781841
-3.1000000000000205,-0.04158066243362419
-3.0000000000000204,-0.14112000805988914
-2.9000000000000203,-0.23924932921397185
-2.8000000000000203,-0.33498815015588856
-2.70000000000002,-0.4273798802338131
-2.60000000000002,-0.5155013718214471
-2.50000000000002,-0.5984721441039405
-2.40000000000002,-0.675463180551136
-2.30000000000002,-0.7457052121767068
-2.2000000000000197,-0.8084964038195785
-2.1000000000000196,-0.8632093666488638
-2.0000000000000195,-0.9092974268256736
-1.9000000000000195,-0.9463000876874081
-1.8000000000000194,-0.9738476308781908
-1.7000000000000193,-0.9916648104524661
-1.6000000000000192,-0.9995736030415047
-1.500000000000019,-0.9974949866040558
-1.400000000000019,-0.9854497299884635
-1.300000000000019,-0.9635581854171981
-1.2000000000000188,-0.9320390859672332
-1.1000000000000187,-0.8912073600614439
-1.0000000000000187,-0.8414709848079066
-0.9000000000000187,-0.783326909627495
-0.8000000000000187,-0.7173560908995359
-0.7000000000000187,-0.6442176872377054
-0.6000000000000187,-0.5646424733950509
-0.5000000000000188,-0.47942553860421916
-0.4000000000000188,-0.38941834230866784
-0.3000000000000188,-0.2955202066613573
-0.2000000000000188,-0.19866933079507992
-0.1000000000000188,-0.09983341664684652
-1.8790524691780774E-14,-0.0
0.09999999999998122,0.0998334166468087
0.19999999999998122,0.19866933079504276
0.2999999999999812,0.2955202066613218
0.39999999999998126,0.3894183423086333
0.49999999999998124,0.4794255386041864
0.5999999999999812,0.5646424733950199
0.6999999999999812,0.6442176872376766
0.7999999999999812,0.7173560908995097
0.8999999999999811,0.7833269096274716
0.9999999999999811,0.8414709848078864
1.0999999999999812,0.8912073600614269
1.1999999999999813,0.9320390859672196
1.2999999999999814,0.963558185417188
1.3999999999999815,0.985449729988457
1.4999999999999816,0.9974949866040531
1.5999999999999817,0.9995736030415057
1.6999999999999817,0.991664810452471
1.7999999999999818,0.9738476308781994
1.899999999999982,0.9463000876874204
1.999999999999982,0.9092974268256891
2.099999999999982,0.8632093666488829
2.199999999999982,0.8084964038196006
2.299999999999982,0.745705212176732
2.399999999999982,0.6754631805511637
2.4999999999999822,0.5984721441039708
2.5999999999999823,0.5155013718214798
2.6999999999999824,0.42737988023384715
2.7999999999999825,0.33498815015592553
2.8999999999999826,0.23924932921401015
2.9999999999999827,0.1411200080599273
3.0999999999999828,0.04158066243366691
3.199999999999983,-0.058374143427786074
3.299999999999983,-0.15774569414326522
3.399999999999983,-0.25554110202682306
3.499999999999983,-0.3507832276896065
3.599999999999983,-0.44252044329483803
3.6999999999999833,-0.5298361409084797
3.7999999999999834,-0.6118578909427063
3.8999999999999835,-0.6877661591839619
3.9999999999999836,-0.7568024953079175
4.099999999999984,-0.8182771110644014
4.199999999999983,-0.87157577241358
4.299999999999983,-0.9161659367494482
4.399999999999983,-0.9516020738895107
4.499999999999982,-0.9775301176650933
4.599999999999982,-0.9936910036334624
4.6999999999999815,-0.9999232575641006
4.799999999999981,-0.9961646088358423
4.899999999999981,-0.982452612624336
4.9999999999999805,-0.9589242746631439
5.09999999999998,-0.9258146823277398
5.19999999999998,-0.8834546557201627
5.299999999999979,-0.8322674422239124
5.399999999999979,-0.7727644875560005
5.499999999999979,-0.7055403255704068
5.599999999999978,-0.631266637872338
5.699999999999978,-0.5506855425976558
5.799999999999978,-0.46460217941377685
5.899999999999977,-0.3738766648302574
5.999999999999977,-0.2794154981989478
6.0999999999999766,-0.1821625042721184
6.199999999999976,-0.08308940281752035
6.299999999999976,0.01681390048432727
6.3999999999999755,0.11654920485046905
6.499999999999975,0.21511998808779192
6.599999999999975,0.31154136351335443
6.699999999999974,0.40484992061657493
6.799999999999974,0.4941133511385859
6.899999999999974,0.5784397643881785
6.999999999999973,0.6569865987187694
7.099999999999973,0.7289690401258577
7.199999999999973,0.7936678638491365
7.299999999999972,0.8504366206285501
7.399999999999972,0.8987080958116146
7.499999999999972,0.9379999767747291
7.599999999999971,0.9679196720314793
7.699999999999971,0.9881682338769959
7.7999999999999705,0.9985433453746034
7.89999999999997,0.9989413418397735
7.99999999999997,0.9893582466233861
8.09999999999997,0.9698898108450936
8.199999999999969,0.9407305566797833
8.299999999999969,0.902171833756307
8.399999999999968,0.854598908088297
8.499999999999968,0.7984871126235095
8.599999999999968,0.734397097874135
8.699999999999967,0.6629692300822071
8.799999999999967,0.5849171928917889
8.899999999999967,0.5010208564579138
8.999999999999966,0.4121184852417889
9.099999999999966,0.3190983623493878
9.199999999999966,0.22288991410029435
9.299999999999965,0.12445442350715484
9.399999999999965,0.02477542545406606
9.499999999999964,-0.07515112046191876
9.599999999999964,-0.17432678122297146
9.699999999999964,-0.27176062641091553
9.799999999999963,-0.36647912925189596
9.899999999999963,-0.45753589377528925
9.999999999999963,-0.5440211108893392
